Scheme Code,Scheme Name,Rating,Category,Launch Date,Expense Ratio,ret_1yr,AUM,Sortino Ratio,Beta,Alpha,ret_3 yr,ret_5yr
119952,Tata Floating Rate Fund - Long Term Plan - Direct Plan- Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119944,Tata Gilt Mid Term Fund - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119953,Tata Gilt Securities Fund- Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119955,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119269,Tata Growing Economies Infrastructure Fund Scheme A-Direct Plan Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119273,Tata Growing Economies Infrastructure Fund Scheme B-Direct Plan Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
135805,Tata India Consumer Fund-Direct Plan-Growth,Unrated,EQ-T Consumption,12/28/2015,0.67,-1.85,1396.2,1.06,1.01,7.42,25.07,-
135810,Tata India Pharma & Healthcare Fund-Direct Plan-Growth,Unrated,EQ-S Pharma,12/28/2015,1.06,-1.89,180.65,-0.81,0.77,2.24,-2.01,-
132756,Tata India Tax Savings Fund-Growth-Direct Plan,* * * *,EQ-ELSS,1/1/2013,0.98,-4.64,1575.28,0.66,1.08,0.05,17.37,19.79
119259,Tata Indo-Global Infrastructure Fund-Direct Plan Growth,* * * *,EQ-ELSS,1/1/2013,0.98,-4.64,1575.28,0.66,1.08,0.05,17.37,19.79
119243,Tata Infrastructure Fund -Direct Plan Growth,* * *,EQ-S INFRA,1/1/2013,1.95,-19.66,513.75,0.36,0.99,0.91,11.13,15.65
119160,Tata Large Cap Fund -Direct Plan Growth,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119424,Tata Liquid Fund- Direct Plan- Growth,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119444,Tata Liquidity Management Fund- Direct Plan-Growth,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119876,Tata Long Term Debt Fund - Direct Plan - Growth,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119127,Tata Medium Term Fund- Direct Plan- Growth,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119182,Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119177,Tata Mid Cap Growth Fund - Direct Plan Dividend,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119178,Tata Mid Cap Growth Fund - Direct Plan Growth,* * *,EQ-LC,1/1/2013,0.43,-2.27,740.94,0.63,0.98,-1.63,14.29,13.94
119977,Tata MIP Plus Fund - Direct Plan - Growth,* *,EQ-MC,1/1/2013,1.7,-9.84,602.58,0.42,1,-3.01,14.32,21.19
119861,Tata Money Market Fund- Direct Plan-Growth,* *,EQ-MC,1/1/2013,1.7,-9.84,602.58,0.42,1,-3.01,14.32,21.19
119960,Tata Regular Savings Equity Fund- Direct Plan- Growth,Unrated,EQ-MLC,8/31/2018,0.81,-,1416.98,-,-,-,-,-
135813,Tata Resources & Energy Fund-Direct Plan-Growth,Unrated,EQ-T Energy,12/28/2015,1.09,-15.7,37.26,0.81,0.64,-4.17,12.76,-
119256,Tata Retirement Savings Fund Conservative-Direct Plan Growth,* * * *,EQ-MLC,1/1/2013,1.19,-5.62,546.08,0.74,1.11,1.36,19.16,19.85
119255,Tata Retirement Savings Fund Moderate -Direct Plan Growth,* * * *,EQ-MLC,1/1/2013,1.19,-5.62,546.08,0.74,1.11,1.36,19.16,19.85
119251,Tata Retirement Savings Fund-Direct Plan Growth,* * * *,EQ-MLC,1/1/2013,1.19,-5.62,546.08,0.74,1.11,1.36,19.16,19.85
119949,Tata Short Term Bond Fund - Direct Plan - Growth,* * * *,EQ-MLC,1/1/2013,1.19,-5.62,546.08,0.74,1.11,1.36,19.16,19.85
119863,Tata Ultra Short Term Fund - Direct Plan - Growth,Unrated,EQ-SC,11/2/2018,0.59,-,230.8,-,-,-,-,-
119299,Tata Young Citizens' Fund [> 3 years upto 7 years]-Direct Plan Growth,Unrated,EQ-VAL,8/3/2018,-,-,244.26,-,-,-,-,-
119296,Tata Young Citizens' Fund [Upto 3 years]-Direct Plan Growth,Unrated,EQ-VAL,8/3/2018,-,-,244.26,-,-,-,-,-
119312,Tata Young Citizens' Fund-(After 7 years)-Direct Plan  Growth,Unrated,EQ-VAL,8/3/2018,-,-,244.26,-,-,-,-,-
118868,Taurus Banking & Financial Services Fund-Direct Plan-Growth Option,* * *,EQ-S BANK,1/1/2013,2.14,5.11,6.03,0.99,0.94,-1,22.33,18.59
118870,Taurus Bonanza Fund-Direct Plan-Growth Option,* * *,EQ-S BANK,1/1/2013,2.14,5.11,6.03,0.99,0.94,-1,22.33,18.59
118872,Taurus Discovery Fund-Direct Plan-Growth Option,* * *,EQ-MC,1/1/2013,2.22,-12.06,48.21,0.67,0.89,0.54,16.53,20.17
118874,Taurus Dynamic Income Fund-Direct Plan-Growth Option,* * *,EQ-MC,1/1/2013,2.22,-12.06,48.21,0.67,0.89,0.54,16.53,20.17
118876,Taurus Ethical Fund-Direct Plan-Growth Option,Unrated,EQ-THEMATIC,1/1/2013,1.03,-0.23,36.56,0.57,0.82,-1.18,12.85,14.17
118887,Taurus Gilt Fund-Direct Plan-Growth Option,Unrated,EQ-THEMATIC,1/1/2013,1.03,-0.23,36.56,0.57,0.82,-1.18,12.85,14.17
118879,Taurus Infrastructure Fund-Direct Plan-Growth Option,Unrated,EQ-S INFRA,1/1/2013,2.62,-15.63,4.03,0.78,0.92,5.35,16.9,17.61
118893,Taurus Liquid Fund-Direct Plan-SI Growth Option,*,EQ-LC,1/1/2013,2.76,-3.52,28.17,0.26,0.99,-5.48,11.02,12.31
118885,Taurus MIP Advantage-Direct Plan-Growth Option,*,EQ-LC,1/1/2013,2.76,-3.52,28.17,0.26,0.99,-5.48,11.02,12.31
118881,Taurus Nifty Index Fund-Direct Plan-Growth Option,* * *,EQ-LC,1/1/2013,1.47,4.91,2.57,0.91,0.97,-0.16,16.62,13.11
118889,Taurus Short Term Income Fund-Direct Plan-Growth Option,* * *,EQ-LC,1/1/2013,1.47,4.91,2.57,0.91,0.97,-0.16,16.62,13.11
118883,Taurus Starshare-Direct Plan-Growth Option,*,EQ-MLC,1/1/2013,2.63,-7.79,205.93,0.35,1.05,-4.24,12.5,12.46
118866,Taurus Tax Shield-Direct Plan-Growth Option,* * *,EQ-ELSS,1/1/2013,1.88,-1.9,62.01,0.96,0.97,1.96,18.75,16.13
118894,Taurus Ultra Short Term Bond Fund-Direct Plan-SI Growth Option,* * *,EQ-ELSS,1/1/2013,1.88,-1.9,62.01,0.96,0.97,1.96,18.75,16.13
118521,Templeton India CHILDREN's ASSET PLAN EDUCATION - Direct - Growth,* * *,EQ-ELSS,1/1/2013,1.88,-1.9,62.01,0.96,0.97,1.96,18.75,16.13
118523,Templeton India CHILDREN's ASSET PLAN GIFT - Direct - Growth,* * *,EQ-ELSS,1/1/2013,1.88,-1.9,62.01,0.96,0.97,1.96,18.75,16.13
118527,Templeton India EQUITY INCOME FUND - Direct - Growth,* * *,EQ-ELSS,1/1/2013,1.88,-1.9,62.01,0.96,0.97,1.96,18.75,16.13
118494,Templeton India Growth Fund - Direct - Growth,Unrated,EQ-T DIV Y,1/1/2013,1.83,-7.16,935.02,0.82,0.87,-0.36,15.99,14.26
118493,Templeton India Growth Fund-Direct - Dividend,Unrated,EQ-T DIV Y,1/1/2013,1.83,-7.16,935.02,0.82,0.87,-0.36,15.99,14.26
119327,Union Asset Allocation Fund - Direct Plan - Growth Option,* *,EQ-VAL,1/1/2013,1.79,-12.87,523.11,0.57,0.83,-2.62,14.72,15.11
142038,Union Balanced Advantage Fund - Direct Plan - Growth Option,* *,EQ-VAL,1/1/2013,1.79,-12.87,523.11,0.57,0.83,-2.62,14.72,15.11
119311,Union Dynamic Bond Fund - Direct Plan - Growth Option,* *,EQ-VAL,1/1/2013,1.79,-12.87,523.11,0.57,0.83,-2.62,14.72,15.11
119292,Union Equity Fund - Direct Plan - Growth Option,* *,EQ-VAL,1/1/2013,1.79,-12.87,523.11,0.57,0.83,-2.62,14.72,15.11
119330,Union KBC Asset Allocation Fund - Conservative Plan - Direct Plan - Growth Option,* *,EQ-VAL,1/1/2013,1.79,-12.87,523.11,0.57,0.83,-2.62,14.72,15.11
141248,Union Largecap Fund - Direct Plan - Growth Option,Unrated,EQ-LC,5/4/2017,2.28,-4.86,246.74,-,-,-,-,-
119303,Union Liquid Fund - Direct Plan - Growth Option,Unrated,EQ-LC,5/4/2017,2.28,-4.86,246.74,-,-,-,-,-
119318,Union Short Term Fund - Direct Plan - Growth Option,*,EQ-MLC,1/1/2013,2.31,-4.51,233.21,0.51,0.91,-2.44,12.84,10.92
129649,Union Small Cap Fund - Direct Plan - Growth Option,* *,EQ-SC,6/10/2014,2.2,-24.7,303.75,0.04,0.79,-2.28,7.6,-
119307,Union Tax Saver Scheme - Direct Plan - Growth Option,*,EQ-ELSS,1/1/2013,2.67,-5.63,228.6,0.27,0.95,-4.66,10.95,11.47
120674,UTI - Balanced Fund-Growth - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120788,UTI - CRTS 81 - Growth Option- Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120662,UTI - Equity Fund-Growth Option - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120746,UTI - FLOATING RATE STP-GROWTH-direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120792,UTI - GILT ADVANTAGE-LONG TERM-GROWTH- Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120785,UTI - G-Sec Fund-STP Growth- Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120304,UTI-  Liquid Fund-Cash Plan-Inst Growth Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120715,UTI - Long Term Equity Fund (Tax Saving) - Direct Plan - Growth Option,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120658,UTI - Master Plus Unit Scheme-Growth Option - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120656,UTI - Master Share-Growth Option - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120699,UTI - Master Value Fund-Growth Option-Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120779,UTI - MIS-ADVANTAGE-GROWTH-Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120776,UTI - MIS-Growth-Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120682,UTI - MNC Fund (UGS 10000)-Growth Option - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120716,UTI - NIFTY Index Fund-Growth Option- Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120718,UTI - Short Term Income Fund -Institutional Growth Option- Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120665,UTI - TOP 100 Fund- Growth Option - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120735,UTI - Treasury Advantage Fund - Institutional-Growth- Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120760,UTI - Wealth Builder Fund - Growth Option-Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
126940,UTI Banking & PSU Debt Fund- Growth Option - Direct,Unrated,EQ-VAL,11/28/2018,1.92,-,149.26,-,-,-,-,-
120733,UTI Banking Sector Fund-Growth Option- Direct,* * *,EQ-S BANK,1/1/2013,1.55,-7.3,652.84,0.82,0.98,-1.73,21.38,19.93
120757,UTI Bluechip Flexicap Fund - Direct Plan - Growth Option,* * *,EQ-S BANK,1/1/2013,1.55,-7.3,652.84,0.82,0.98,-1.73,21.38,19.93
120689,UTI Bond Fund-Growth - Direct,* * *,EQ-S BANK,1/1/2013,1.55,-7.3,652.84,0.82,0.98,-1.73,21.38,19.93
120724,UTI CCP Advantage Fund - Growth- Direct,* * *,EQ-S BANK,1/1/2013,1.55,-7.3,652.84,0.82,0.98,-1.73,21.38,19.93
120759,UTI Contra Fund-Growth-Growth Option-Direct,* * *,EQ-MLC,1/1/2013,1.85,-5.45,262.68,0.78,0.97,0.6,16.41,15.78
120762,UTI Dynamic Bond Fund - Direct Plan - Growth Option,Unrated,EQ-T DIV Y,1/1/2013,1.53,-2.3,2455.47,0.97,0.96,-1.35,15.96,14.03
120770,UTI Energy Fund-Growth Option-Direct,Unrated,EQ-T DIV Y,1/1/2013,1.53,-2.3,2455.47,0.97,0.96,-1.35,15.96,14.03
126646,UTI FTIF Series XVII -VII (465 DAYS)- Growth Option - Direct,Unrated,EQ-MLC,2/12/2018,-,-,290.79,-,-,-,-,-
120764,UTI Income Opportunities Fund  - Growth Option-Direct,Unrated,EQ-S Pharma,1/1/2013,1.6,-6.28,434.03,-0.76,0.73,2.4,-0.62,7.88
120728,UTI Infrastructure Fund-Growth Option- Direct,* *,EQ-S INFRA,1/1/2013,1.83,-18.16,1267.18,0.43,1.04,1.8,12.78,14.29
134503,UTI Medium Term Fund - Direct Plan - Growth Option,* * *,EQ-LC,1/1/2013,1.42,0.08,5576.82,0.78,0.94,-0.96,15.05,15.06
120726,UTI Mid Cap Fund-Growth Option- Direct,* *,EQ-MC,1/1/2013,1.39,-18,3588.86,0.33,0.91,-3.74,11.12,20.03
120299,UTI MMF - Instn Growth Plan -Direct,* *,EQ-MC,1/1/2013,1.39,-18,3588.86,0.33,0.91,-3.74,11.12,20.03
131164,UTI Multi Cap Fund - Growth Option - Direct,Unrated,EQ-T MNC,1/1/2013,1.43,-1.61,2112.1,0.7,0.79,-2.06,13.38,20.78
120751,UTI Opportunities Fund-Growth Option-Direct,Unrated,EQ-LC,6/22/2018,0.27,-,301.36,-,-,-,-,-
120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,Unrated,EQ-LC,6/22/2018,0.27,-,301.36,-,-,-,-,-
120767,UTI Services Industries Fund-Growth Option- Direct,Unrated,EQ-LC,6/22/2018,0.27,-,301.36,-,-,-,-,-
120773,UTI Smart Woman Savings Plan - Growth Option- Direct,Unrated,EQ-LC,6/22/2018,0.27,-,301.36,-,-,-,-,-
120795,UTI Spread Fund - Growth Option- Direct,Unrated,EQ-LC,6/22/2018,0.27,-,301.36,-,-,-,-,-
120749,UTI-Dividend Yield Fund.-Growth-Direct,* *,EQ-VAL,1/1/2013,1.41,-3.34,4298.67,0.59,0.78,-3.06,13.8,12.44
120731,UTI-Transpotation and Logistics  Fund-Growth Option- Direct,* *,EQ-VAL,1/1/2013,1.41,-3.34,4298.67,0.59,0.78,-3.06,13.8,12.44
